id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move
08f2af608b8633ac03a9430e8ba43b40,Debbie’s Doula Services,professional_services,VA,4,no_building,4,no_building,37.1346213,-76.5678284,37.1346213,-76.5678284,0.3,The address shows a residential building with no dedicated commercial structure visible.,gpt-4o-mini,,,,,,,,,,,,,,"912 Arnett Dr, Newport News, VA, 23608-2402, US",0.0,0.0,0.0,simple,high,False
08f44a112bcc56d30324dd2659dd9b1b,Wax Custom Communications,advertising_agency,FL,4,no_building,4,no_building,25.7754476,-80.189125,25.7754476,-80.189125,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"261 NE 1st St, Miami, FL, 33132-2515, US",0.0,0.0,0.0,simple,high,False
08f29b6d06c5459d0366de766faa0a5e,Blade Editorial Inc,professional_services,AZ,4,no_building,4,no_building,33.4837069,-112.0734938,33.4837069,-112.0734938,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"3033 N Central Ave, Phoenix, AZ, 85012-2800, US",0.0,0.0,0.0,simple,high,False
08f2a9152aaf6199036552e7bc4cffcc,Nationwide Insurance: Cambridge Insurance Group LLC,notary_public,OH,4,no_building,4,no_building,39.5379727,-83.4366352,39.5379727,-83.4366352,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"329 E Court St, Washington Court House, OH, 43160, US",0.0,0.0,0.0,simple,high,False
08f489eb508c63050353b5b573e563b6,Tax Lifeline LLC,professional_services,TX,4,no_building,4,no_building,29.8873217,-97.9246029,29.8873217,-97.9246029,0.3,No dedicated commercial structure is visible; the area appears to be residential or a home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"1101 Thorpe Ln, San Marcos, TX, 78666-7105, US",0.0,0.0,0.0,simple,high,False
08f29a561a0cd85c03cdc68255288f39,PACO Steel & Engineering Corp.,engineering_services,CA,4,no_building,4,no_building,33.8513616,-118.2181894,33.8513616,-118.2181894,0.3,No dedicated commercial structure is visible; the area appears to be industrial with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"19818 S Alameda St, Compton, CA, 90221-6211, US",0.0,0.0,0.0,simple,high,False
08f2ab175ca5ca5d03ab32d6e5931fee,The Regency House,caterer,OH,4,no_building,4,no_building,41.103405,-80.714066,41.103405,-80.714066,0.3,No dedicated commercial structure is visible at the address; the area appears to be a parking lot with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"3704 Mahoning Ave, Youngstown, OH, 44515-3020, US",0.0,0.0,0.0,simple,high,False
08f29b6d5d352755036ac504152622eb,Tempus West Valley Realty,videographer,AZ,4,no_building,4,no_building,33.63854444930663,-112.27886708465576,33.63854444930663,-112.27886708465576,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"10220 W Bell Rd Ste 103, Sun City, AZ, 85351, US",0.0,0.0,0.0,multi_tenant,high,False
08f44cd58aba2526031baf9befdb7b61,Akin Distribution,food_delivery_service,TN,4,no_building,4,no_building,35.1286178,-85.2826558,35.1286178,-85.2826558,0.3,No dedicated commercial structure is visible; the area appears residential.,gpt-4o-mini,,,,,,,,,,,,,,"104 Forsythe St, Chattanooga, TN, 37415-2617, US",0.0,0.0,0.0,simple,high,False
08f26c1c1dd34af0033fa5aabf5080bd,Advanced Bail Bonds,bail_bonds_service,OK,4,no_building,4,no_building,35.533042,-97.9525956,35.533042,-97.9525956,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"103 S Rock Island Ave, El Reno, OK, 73036-2732, US",0.0,0.0,0.0,simple,high,False
08f2674509885c23038e06e7245bf928,Rebekah Stewart Photography,event_photography,IA,4,no_building,4,no_building,41.9742251,-91.6768318,41.9742251,-91.6768318,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"346 2nd Ave SW, Cedar Rapids, IA, 52404-2069, US",0.0,0.0,0.0,simple,high,False
08f267457259dd1403c84dc2a332f8be,The Overture Group,employment_agencies,IA,4,no_building,4,no_building,41.9758039,-91.6617275,41.9758039,-91.6617275,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"411 6th Ave SE, Cedar Rapids, IA, 52401-1933, US",0.0,0.0,0.0,simple,high,False
08f4446366c49561036fa9c50a0ee874,Genia Nicole Photography,professional_services,LA,4,no_building,4,no_building,30.2660838,-90.9209659,30.2660838,-90.9209659,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"13408 Highway 44, Gonzales, LA, 70737-6817, US",0.0,0.0,0.0,simple,high,False
08f283409a36385d0319be9f4c7c7e08,The UPS Store 1330,printing_services,CA,4,no_building,4,no_building,37.2622483,-121.9340496,37.2622483,-121.9340496,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"2059 Camden Ave, San Jose, CA, 95124-2024, US",0.0,0.0,0.0,simple,high,False
08f27526f3d2147503d64036df3ddddb,Techtonic Sales,professional_services,MN,4,no_building,4,no_building,44.971457,-93.2159785,44.971457,-93.2159785,0.3,No dedicated commercial structure is visible at the address; the area appears to have residential buildings and other non-commercial properties.,gpt-4o-mini,,,,,,,,,,,,,,"2829 SE University Ave, Minneapolis, MN, 55414-0019, US",0.0,0.0,0.0,simple,high,False
08f2656016618aaa03f45a3b49b0ba01,Bessine Walterbach,lawyer,MO,4,no_building,4,no_building,39.2043087,-94.54426,39.2043087,-94.54426,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"3000 NE Brooktree Ln, Gladstone, MO, 64119-1810, US",0.0,0.0,0.0,simple,high,False
08f29a40e26f1b1d035d502bb6c9942b,RushMyPassport in FedEx Office,courier_and_delivery_services,CA,4,no_building,4,no_building,32.9529454,-117.2325282,32.9529454,-117.2325282,0.3,No dedicated commercial structure is visible; the area appears to be part of a larger shopping complex without a clear storefront for RushMyPassport.,gpt-4o-mini,,,,,,,,,,,,,,"3435 Del Mar Heights Rd Ste D1, San Diego, CA, 92130, US",0.0,0.0,0.0,multi_tenant,high,False
08f265662658334b033411fe5742ff0e,Overland Park Five Dollar Notary Service,notary_public,KS,4,no_building,4,no_building,38.9113191,-94.6921704,38.9113191,-94.6921704,0.3,No dedicated commercial structure is visible; the area appears to be residential.,gpt-4o-mini,,,,,,,,,,,,,,"9414 W 120th Ter, Overland Park, KS, 66213-4122, US",0.0,0.0,0.0,complex,high,False
08f264624077389503612f961b27e7fd,Werremeyer Creative,advertising_agency,MO,4,no_building,4,no_building,38.5935775,-90.3596661,38.5935775,-90.3596661,0.3,The address appears to be a residential area with no visible standalone commercial building.,gpt-4o-mini,,,,,,,,,,,,,,"15 N Gore Ave, Webster Groves, MO, 63119-2354, US",0.0,0.0,0.0,simple,high,False
08f44465197768a403022aac4dc8d170,Kirkpatrick & Associates,bankruptcy_law,LA,4,no_building,4,no_building,29.9194895,-90.0417671,29.9194895,-90.0417671,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"401 Whitney Ave, Gretna, LA, 70056-2200, US",0.0,0.0,0.0,simple,high,False
08f29a0af019b8910363e932cc289a79,Simran International,event_planning,CA,4,no_building,4,no_building,33.9912023,-117.7050987,33.9912023,-117.7050987,0.3,No dedicated commercial structure is visible; the area appears to be industrial or residential.,gpt-4o-mini,,,,,,,,,,,,,,"4560 Eucalyptus Ave, Chino, CA, 91710-9207, US",0.0,0.0,0.0,simple,high,False
08f5d1151a5039630335512ed58ecdd7,Terminix,pest_control_service,HI,4,no_building,4,no_building,19.6371878,-155.0516518,19.6371878,-155.0516518,0.3,No dedicated commercial structure is visible at the address; the area appears to be industrial or residential.,gpt-4o-mini,,,,,,,,,,,,,,"16-164 Kalara St, Keaau, HI, 96749-8009, US",0.0,0.0,0.0,simple,high,False
08f441a12dbac13003b106aaa5be2fe7,"Florin Legal, P.A.",lawyer,FL,4,no_building,4,no_building,28.0396564,-82.5569234,28.0396564,-82.5569234,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"6936 W Linebaugh Ave, Tampa, FL, 33625-5829, US",0.0,0.0,0.0,simple,high,False
08f44dc41d1061b503c6c8a20c2caa4e,Rough Water Docks,construction_services,SC,4,no_building,4,no_building,34.1202354,-81.3122752,34.1202354,-81.3122752,0.3,No dedicated commercial structure is visible; the area appears to be a residential or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"2537 Wessinger Rd, Chapin, SC, 29036-8036, US",0.0,0.0,0.0,simple,high,False
08f48cd34825e85103d02d6fa8c831ba,Sedona Wedding Services,wedding_planning,AZ,4,no_building,4,no_building,34.8622055,-111.7630428,34.8622055,-111.7630428,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"336 State Route 179, Sedona, AZ, 86336-6101, US",0.0,0.0,0.0,simple,high,False
08f268cd1b32a45c03b9137cddcec17b,Sweetlife Adventures,event_planning,CO,4,no_building,4,no_building,39.7196476,-104.9031913,39.7196476,-104.9031913,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"200 Quebec St, Denver, CO, 80230-6130, US",0.0,0.0,0.0,simple,high,False
08f2aaa868d1969303c6cecc3cb5faf2,64clicks,advertising_agency,VA,4,no_building,4,no_building,39.0303804,-77.3965125,39.0303804,-77.3965125,0.3,No dedicated commercial structure is visible at the provided address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"21165 Whitfield Pl, Sterling, VA, 20165-7276, US",0.0,0.0,0.0,simple,high,False
08f44a9971995b8d033809c3eb479d1b,Conroy Security LLC,professional_services,FL,4,no_building,4,no_building,28.0440949,-81.7241838,28.0440949,-81.7241838,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"215 Avenue T NE, Winter Haven, FL, 33881, US",0.0,0.0,0.0,simple,high,False
08f44a1840b0d97003860e689a1cd06e,Osiris Photo and Film,professional_services,FL,4,no_building,4,no_building,25.6740583,-80.4486389,25.6740583,-80.4486389,0.3,The address appears to be a residential area with no visible standalone commercial building.,gpt-4o-mini,,,,,,,,,,,,,,"15649 SW 99th Ter, Miami, FL, 33196-3865, US",0.0,0.0,0.0,simple,high,False
08f2aa84aa66d10c03e4bb13993072ef,Junkit.com,garbage_collection_service,MD,4,no_building,4,no_building,39.0229806,-77.2248434,39.0229806,-77.2248434,0.3,No dedicated commercial structure is visible; the area appears residential.,gpt-4o-mini,,,,,,,,,,,,,,"10860 Spring Knoll Dr, Potomac, MD, 20854-1550, US",0.0,0.0,0.0,simple,high,False
08f29a1d4c171cc603bebdd37dd9b4c2,UPS Access Point location,courier_and_delivery_services,CA,4,no_building,4,no_building,34.1201493,-118.3212941,34.1201493,-118.3212941,0.3,No dedicated commercial structure is visible at the address; the area appears to be residential.,gpt-4o-mini,,,,,,,,,,,,,,"2699 N Beachwood Dr, LOS ANGELES, CA, 90068, US",0.0,0.0,0.0,simple,high,False
08f2a10ce8ad18590316be69281a839d,SALVAGEDATA Recovery Services,data_recovery,NY,4,no_building,4,no_building,41.0908701,-73.918273,41.0908701,-73.918273,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"1 S Broadway, Nyack, NY, 10960, US",0.0,0.0,0.0,simple,high,False
08f2a9804350106503726c9be7f4768c,Vanover Hall & Bartley,lawyer,KY,4,no_building,4,no_building,37.4805207,-82.5370209,37.4805207,-82.5370209,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly a home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"225 Hambley Blvd, Pikeville, KY, 41501-3783, US",0.0,0.0,0.0,simple,high,False
08f48ebb527314030377736245f3b386,American Metals Company,garbage_collection_service,AZ,4,no_building,4,no_building,33.2774387,-111.8357317,33.2774387,-111.8357317,0.3,No dedicated commercial structure is visible; the area appears to be an industrial site with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"11520 E Germann Rd, Chandler, AZ, 85286-1398, US",0.0,0.0,0.0,simple,high,False
08f2aae284912d02032ac9d43a40da35,RushMyPassport in FedEx Office,courier_and_delivery_services,MD,4,no_building,4,no_building,39.4488219,-77.3897819,39.4488219,-77.3897819,0.3,No dedicated commercial structure is visible; the location appears to be part of a Walmart store without a clear storefront for RushMyPassport.,gpt-4o-mini,,,,,,,,,,,,,,"2421 Monocacy Blvd, Walmart Store Ste 2756, Frederick, MD, 21701, US",0.0,0.0,0.0,multi_tenant,high,False
08f26042533a3455033e728f50a63ee0,Erin Drew Design,graphic_designer,SD,4,no_building,4,no_building,43.98485,-96.81588,43.98485,-96.81588,0.3,The address appears to be a residential area with no visible standalone commercial building.,gpt-4o-mini,,,,,,,,,,,,,,"229 N Florence Ave, Colman, SD, 57017, US",0.0,0.0,0.0,simple,high,False
08f446e119883c150375c37494cc4948,UPS Customer Center,professional_services,TX,4,no_building,4,no_building,29.936922,-93.88673,29.936922,-93.88673,0.3,No dedicated commercial structure is visible; the area appears to be an industrial site with no clear storefront.,gpt-4o-mini,,,,,,,,,,,,,,"6751 Procter Ext, Port Arthur, TX, 77642-0906, US",0.0,0.0,0.0,complex,high,False
08f28347432e8b2903fb1a295fd5eec5,Palantir Technologies,software_development,CA,4,no_building,4,no_building,37.4425438,-122.1622467,37.4425438,-122.1622467,0.3,No dedicated commercial structure is visible at the specified address; it appears to be a residential area or home-based business.,gpt-4o-mini,,,,,,,,,,,,,,"100 Hamilton Ave, Palo Alto, CA, 94301-1650, US",0.0,0.0,0.0,simple,high,False
08f446c2f01759550363efc8d320be81,Mindy Larson Photography,professional_services,TX,4,no_building,4,no_building,30.1231156,-95.2764202,30.1231156,-95.2764202,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings.,gpt-4o-mini,,,,,,,,,,,,,,"22415 FM-1314, Porter, TX, 77365-4280, US",0.0,0.0,0.0,simple,high,False
08f44aeaf2b566dc03056ce24fe98021,Chartwell Law,lawyer,FL,4,no_building,4,no_building,27.0626134,-80.1340092,27.0626134,-80.1340092,0.3,No dedicated commercial structure is visible; the location appears to be residential.,gpt-4o-mini,,,,,,,,,,,,,,"8900 SE Robwyn St, Hobe Sound, FL, 33455-5337, US",0.0,0.0,0.0,simple,high,False
08f44c6c8049b48d0328c08cf82b6564,Crossroads Services LLC,septic_services,GA,4,no_building,4,no_building,31.7534712,-82.0024308,31.7534712,-82.0024308,0.3,No dedicated commercial structure is visible; the area appears to be residential or undeveloped.,gpt-4o-mini,,,,,,,,,,,,,,"391 New Hope Rd, Jesup, GA, 31545-3625, US",0.0,0.0,0.0,simple,high,False
08f29a0b35245b9d032277bc80116fbb,"Main Graphics | Commercial Printer, Brochures, Banners, Business Cards, Poster Print Shop",printing_services,CA,4,no_building,4,no_building,33.6583002,-117.7372314,33.6583002,-117.7372314,0.3,"No dedicated commercial structure is visible; the area appears to be a business park with multiple buildings, but no clear storefront for the specified printing services.",gpt-4o-mini,,,,,,,,,,,,,,"15321 Barranca Pkwy, Irvine, CA, 92618-2216, US",0.0,0.0,0.0,simple,high,False
08f44d1d8c650970032ed12066f9729e,"R Morrison M Payne, Attorney At Law",lawyer,SC,4,no_building,4,no_building,32.900929,-80.6674752,32.900929,-80.6674752,0.3,No dedicated commercial structure is visible; the area appears to have residential buildings and possibly home-based businesses.,gpt-4o-mini,,,,,,,,,,,,,,"200 S Jefferies Blvd, Walterboro, SC, 29488-3934, US",0.0,0.0,0.0,simple,high,False
08f29a40c861b45b03e6ecee7070337d,Law Offices of Merwyn J Miller,lawyer,CA,4,no_building,4,no_building,33.045651,-117.2819739,33.045651,-117.2819739,0.3,No dedicated commercial structure is visible at the address; it appears to be a residential area.,gpt-4o-mini,,,,,,,,,,,,,,"191 Calle Magdalena, Encinitas, CA, 92024-3665, US",0.0,0.0,0.0,simple,high,False
08f445298bb5c8d0035f5afbdb8a28f1,The UPS Store,courier_and_delivery_services,FL,4,no_building,4,no_building,30.603844262309188,-87.11695838789417,30.603844262309188,-87.11695838789417,0.4,"A visible standalone commercial building exists at this address, so the pin is placed at the entrance.",gpt-4o-mini,,,,,,,,,,,,,,"4960 Hwy 90, Pace, FL, 32571, US",0.0,0.0,0.0,simple,high,False
