id,name,category_primary,region,tier,tier_label,sub_tier,sub_tier_label,current_lat,current_lon,gt_lat,gt_lon,gt_confidence,gt_reasoning,gt_model,pedestrian_entry_lat,pedestrian_entry_lon,pedestrian_entry_confidence,car_entry_lat,car_entry_lon,car_entry_confidence,car_entry_reasoning,entry_mode,cv_gt_lat,cv_gt_lon,cv_confidence,cv_model,cv_disagreement_m,full_address,offset_haversine_m,offset_euclidean_m,offset_manhattan_m,place_complexity,pin_ambiguity,should_move
08f2a12a4cc9dd0e0322c9f4ab7ea904,Walmart Manville,shopping,NJ,2,multi_tenant,2a,strip_mall_tenant,40.5461038,-74.5842067,40.5461038,-74.5842067,1.0,The current pin is already at the correct unit entrance for Walmart Manville.,gpt-4o-mini,40.5461038,-74.5842067,1.0,40.54592444226625,-74.5842067,0.9,"The nearest parking lot entrance to Walmart Manville is located directly south of the current pin, providing the most direct access for vehicles entering the shared property.",both,,,,,,"100 N Main St, Manville, NJ, 08835, US",0.0,0.0,0.0,simple,low,False
08f2674c900f34160360d7e8b0f90b5a,Redbox,rental_kiosks,IA,2,multi_tenant,2c,other_multi_tenant,42.180726,-91.774068,42.180726,-91.774068,1.0,The current pin is already at the correct unit entrance for Redbox.,gpt-4o-mini,42.180726,-91.774068,1.0,42.18055109211143,-91.774068,0.9,"The nearest parking lot entry to the Redbox unit is located directly south of the building, accessible from the road. This entry point is the most logical access for vehicles.",both,,,,,,"4208 Lewis Access Rd, Center Point, IA, 52213, US",0.0,0.0,0.0,simple,low,False
08f283082aace49903c746101cc10ec0,Hermes San Francisco Store,shopping,,2,multi_tenant,2a,strip_mall_tenant,37.7880941,-122.4052986,37.7880941,-122.4052986,1.0,The current pin is already at the correct unit entrance for the Hermes San Francisco Store.,gpt-4o-mini,37.7880941,-122.4052986,1.0,37.7879075670369,-122.4052986,0.8,"The nearest parking lot entry for the Hermes San Francisco Store is likely located on Grant Ave, slightly south of the current pin position, providing direct access to the shared parking area.",both,,,,,,"125 Grant Ave, 94108, US",0.0,0.0,0.0,simple,low,False
08f44ad669a8b1400396f5c7bf0c9705,Southgate Shopping Center,shopping,FL,2,multi_tenant,2a,strip_mall_tenant,27.894065,-81.589175,27.894065,-81.589175,1.0,The current pin is already at the correct unit entrance for Southgate Shopping Center.,gpt-4o-mini,27.894065,-81.589175,1.0,27.893761567898625,-81.589175,0.9,"The nearest parking lot entrance to the Southgate Shopping Center is directly accessible from State Road 60 E, which is visible in the image. This location is closest to the center of the shopping complex.",both,,,,,,"132 State Road 60 E, Lake Wales, FL, 33853-4116, US",0.0,0.0,0.0,complex,high,False
08f2a1540bd756e003651b6fb5f6c9ae,UPS Access Point location,shipping_center,NY,2,multi_tenant,2b,office_suite,40.9437718,-72.8377107,40.9437718,-72.8377107,1.0,The current pin is already at the correct unit entrance for the UPS Access Point location.,gpt-4o-mini,40.9437718,-72.8377107,1.0,40.9435935115163,-72.8377107,0.9,"The nearest parking lot entrance to the UPS Access Point location is directly accessible from Route 25A, which is the main road adjacent to the property.",both,,,,,,"6221 Route 25A, WADING RIVER, NY, 11792, US",0.0,0.0,0.0,simple,low,False
08f2a84cf0035135038ee0c8f795caff,Gateway China Company,shopping,PA,2,multi_tenant,2a,strip_mall_tenant,40.8585551,-79.9107953,40.85857944340989,-79.91055926668639,0.9,"The pin is placed at the visible entrance of the Gateway China Company unit within the multi-tenant building, based on the address provided.",gpt-4o-mini,40.85857944340989,-79.91055926668639,0.9,40.85837658166078,-79.91055926668639,0.9,"The nearest parking lot entrance to Gateway China Company is located to the right of the current pin, accessible from the adjacent road.",both,,,,,,"415 Hansen Ave, Butler, PA, 16001-5655, US",20.034038822916887,20.05657334395683,22.58256625918159,simple,low,True
08f267073129518503f1f39ec39950a4,United States Postal Service,shipping_center,IA,2,multi_tenant,2b,office_suite,40.698175245580494,-91.80291206994052,40.698175245580494,-91.80291206994052,1.0,The current pin is already at the correct unit entrance for the United States Postal Service.,gpt-4o-mini,40.698175245580494,-91.80291206994052,1.0,40.6979962957191,-91.80291206994052,0.8,"The nearest parking lot entry for the USPS is located to the south of the building, accessible from the road directly adjacent to the unit.",both,,,,,,"626 1st St, Bonaparte, IA, 52620, US",0.0,0.0,0.0,simple,low,False
08f2836204903b8603c7ac8fb9b8347b,College Square Shopping Center,shopping_center,CA,2,multi_tenant,2a,strip_mall_tenant,37.987137,-121.32246,37.987137,-121.32246,1.0,The current pin is already at the correct unit entrance for College Square Shopping Center.,gpt-4o-mini,37.987137,-121.32246,1.0,37.98686641176948,-121.32246,0.9,"The closest parking lot entrance to the College Square Shopping Center is located to the south of the current pin, providing direct access to the shared parking area.",both,,,,,,"4555 N Pershing Ave, Stockton, CA, 95207-6739, US",0.0,0.0,0.0,complex,high,False
08f44f082ecd6cd60374983e886bdc8d,Tillmansoutpost,shopping,FL,2,multi_tenant,2a,strip_mall_tenant,29.9254448,-82.1252961,29.9254448,-82.1252961,1.0,The current pin is already at the correct unit entrance for Tillmansoutpost.,gpt-4o-mini,29.9254448,-82.1252961,1.0,29.92524023576012,-82.1252961,0.8,"The nearest parking lot entry is located directly south of the unit, accessible from US-301 S, making it the most logical entry point for vehicles.",both,,,,,,"14908 US-301 S, Starke, FL, 32091-7806, US",0.0,0.0,0.0,simple,low,False
08f265296388c098031f4ba21ad6ca0b,Redbox,rental_kiosks,MO,2,multi_tenant,2c,other_multi_tenant,38.5648701,-94.1918748,38.5648701,-94.1918748,1.0,The current pin is already at the correct unit entrance for Redbox.,gpt-4o-mini,38.5648701,-94.1918748,1.0,38.564601656189474,-94.1918748,0.9,"The nearest parking lot entry is located to the south of the building, accessible from the road leading into the complex.",both,,,,,,"98 Old Highway 7, Garden City, MO, 64747, US",0.0,0.0,0.0,simple,low,False
